protein_seq_id,n_peptides,n_modified_sites
4469935,1,0
4469984,1,0
4470099,1,1
4470105,1,2
4470206,1,0
4470209,1,2
4470252,1,1
4470354,1,1
4470442,1,1
4470618,1,2
4470622,1,3
4470629,1,3
4470777,1,2
4470856,1,0
4470869,1,1
4471046,1,2
4471316,1,1
4471322,1,2
4471324,1,1
4471527,1,3
4471534,1,1
4471589,1,0
4471595,1,1
4471596,1,1
4471600,1,0
4471652,1,1
4471671,1,1
4471868,1,1
4471885,1,1
4471889,2,0
4471891,1,0
4471899,1,0
4471956,1,2
4472038,1,2
4472089,1,0
4472165,1,3
4472182,1,1
4472296,1,1
4472313,1,1
4472575,1,0
4472664,1,0
4472751,1,1
4472781,1,3
4472853,1,3
4472872,1,1
4472965,1,0
4473032,1,2
4473144,1,1
4473179,1,0
4473184,1,1
4473326,2,1
4473343,1,1
4473456,1,1
4473498,1,2
4473550,1,2
4473635,1,2
4473657,1,1
4473890,1,2
4474083,1,2
4474098,1,0
4474130,1,1
4474134,1,1
4474199,1,1
4474271,1,2
4474334,1,0
4474403,1,1
4474467,1,1
4474480,1,1
4474595,1,1
4474644,1,0
4474737,1,2
4474811,1,1
4474822,1,1
4474962,1,1
4474975,1,1
4474998,1,3
4475127,1,2
4475148,1,2
4475628,1,0
4475690,1,2
4475833,1,1
4475939,2,0
4475974,1,1
4476156,1,2
4476162,1,1
4476308,1,1
4476480,1,3
4476695,1,2
4476919,1,1
4477197,1,1
4477201,1,4
4477217,1,2
4477289,1,0
4477413,1,0
4477472,1,0
4477516,1,0
4477549,2,2
4477675,1,0
4477682,1,0
4477688,1,1
4477693,1,1
4477894,1,3
4477905,1,4
4477914,1,2
4477943,1,0
4478190,1,0
4478297,1,1
4478391,2,2
4478427,1,1
4478475,1,1
4478696,1,0
4478758,3,9
4478898,1,2
4478984,1,1
4479034,1,1
4479121,1,1
4479203,1,1
4479218,1,1
4479219,1,1
4479280,1,0
4479290,1,1
4479338,1,3
4479426,1,3
4479508,1,0
4479586,1,0
4479603,1,1
4479627,1,2
4480025,1,0
4480057,1,0
4480061,1,3
4480092,1,3
4480108,1,2
4480120,1,4
4480129,1,2
4480154,1,1
4480159,1,0
4480269,1,2
4480320,1,1
4480347,1,1
4480430,1,1
4480447,1,1
4480548,1,0
4480549,1,1
4480637,1,1
4480670,1,1
4480829,1,1
4481089,1,1
4481158,1,0
4481213,1,2
4481262,2,6
4481386,1,0
4481391,1,2
4481487,1,2
4481541,1,1
4481612,1,2
4481731,1,1
4481792,1,0
4481929,1,2
4481944,1,1
4481984,1,1
4482037,1,1
4482083,1,2
4482096,1,1
4482126,1,1
4482135,1,2
4482183,3,1
4482426,1,1
4482463,1,2
4482472,2,0
4482513,1,1
4482674,2,0
4482694,1,1
4482788,1,4
4482807,1,2
4482967,1,1
4482984,2,4
4482986,1,1
4483236,1,1
4483353,1,0
4483354,1,1
4483462,1,1
4483744,1,1
4483749,1,1
4483760,1,2
4483894,1,2
4483933,1,2
4484032,1,1
4484087,1,2
4484314,1,1
4484317,1,2
4484324,1,0
4484365,1,1
4484405,1,1
4484408,2,3
4484426,1,0
4484548,2,0
4484611,1,1
4484728,1,3
4484857,1,2
4484972,1,1
4484979,1,2
4485191,1,2
4485266,1,8
4485267,1,8
4485421,2,1
4485511,4,3
4485557,1,3
4485596,1,1
4485810,1,2
4485863,1,0
4486297,1,1
4486324,1,0
4486333,1,0
4486334,1,0
4486335,1,1
4486336,2,1
4486339,1,1
4486340,1,0
4486342,2,1
4486343,1,1
4486352,1,1
4486417,1,0
4486440,1,3
4486601,1,1
4486611,1,1
4486700,1,0
4486797,1,2
4486813,1,1
4486865,1,1
4486902,1,1
4487032,1,1
4487037,1,2
4487044,1,2
4487096,1,3
4487117,1,1
4487242,1,2
4487343,1,2
4487450,1,1
4487463,1,1
4487549,1,1
4487577,1,0
4487706,1,1
4487709,1,1
4487755,1,3
4487903,1,2
4487981,1,1
4488060,1,2
4488114,1,2
4488147,1,1
4488168,1,1
4488229,1,3
4488234,1,5
4488305,2,4
4488331,1,2
4488355,1,4
4488369,2,3
4488370,2,7
4488406,1,3
4488447,1,2
4488458,1,1
4488472,1,4
4488539,1,2
4488608,1,1
4488609,2,6
4488617,2,8
4488618,1,1
4488654,1,1
4488657,1,2
4488715,1,2
4488737,1,2
4488749,1,0
4488847,1,2
4488848,3,8
4488849,4,24
4488856,1,2
4488975,1,1
4488988,1,0
4489118,1,9
4489121,1,1
4489124,1,9
4489126,1,9
4489130,1,9
4489131,1,9
4489169,1,2
4489227,1,2
4489441,1,1
4489825,1,1
4489873,1,1
4489913,1,1
4489915,1,1
4489953,1,1
4489978,1,0
4490075,1,1
4490100,1,2
4490140,1,2
4490153,1,1
4490156,1,1
4490168,1,1
4490182,1,1
4490190,1,2
4490228,1,1
4490238,1,1
4490258,1,3
4490338,1,2
4490345,1,2
4490475,1,1
4490494,1,1
4490682,1,1
4490741,1,0
4490892,1,1
4490925,1,1
4490929,1,4
4491036,1,1
4491097,1,1
4491106,1,2
4491113,2,2
4491115,1,0
4491130,1,1
4491135,1,2
4491333,1,1
4491418,1,1
4491503,1,1
4491629,1,2
4491717,1,1
4491886,1,1
4491898,1,2
4491912,1,3
4492177,1,0
4492248,1,1
4492307,1,1
4492313,1,1
4492443,2,0
4492497,1,1
4492642,1,3
4492900,1,0
4492904,1,0
4492929,1,2
4493031,1,3
4493047,1,1
4493146,1,1
4493173,1,3
4493260,1,1
4493277,1,2
4493351,1,1
4493403,1,1
4493449,1,0
4493450,1,0
4493453,1,0
4493455,1,0
4493483,1,1
4493496,1,1
4493497,1,3
4493528,1,1
4493533,1,1
4493546,1,1
4493547,1,1
4493553,1,1
4493559,1,1
4493563,3,5
4493564,1,1
4493565,1,1
4493567,1,1
4493604,1,1
4493709,1,1
4493727,1,1
4493859,1,1
4493925,1,2
4493932,1,1
4493950,1,2
4493957,1,1
4494026,1,1
4494156,1,1
4494257,1,1
4494295,1,1
4494503,1,2
4494566,2,3
4494579,1,1
4494585,1,1
4494605,1,1
4494675,2,4
4494677,3,6
4494679,2,4
4494682,2,4
4494685,2,4
4494686,2,4
4494725,1,2
4494726,1,2
4494767,1,1
4494835,1,0
4494860,1,2
4494922,1,3
4495082,1,2
4495110,1,2
4495288,1,2
4495289,1,2
4495309,2,1
4495377,1,2
4495451,1,3
4495487,1,1
4495627,1,2
4495804,1,1
4495972,1,0
4495981,1,2
4496014,1,3
4496128,1,2
4496170,1,1
4496391,1,2
4496477,1,1
4496732,1,1
4496748,1,1
4496939,1,2
4497099,1,1
4497150,2,12
4497170,1,1
4497236,1,1
4497310,1,1
4497397,1,2
4497448,1,0
4497575,1,2
4497700,1,0
4497705,1,4
4497709,1,1
4497768,1,1
4497946,1,0
4498074,1,2
4498315,1,0
4498366,1,3
4498564,1,6
4498565,1,6
4498569,1,6
4498570,1,6
4498571,1,6
4498572,1,1
4498837,1,1
4498976,1,1
4499019,1,1
4499023,1,0
4499158,1,1
4499314,1,2
4499440,1,1
4499467,1,6
4499469,1,1
4499480,1,2
4499489,1,2
4499496,1,2
4499502,1,2
4499505,1,2
4499506,1,4
4499509,1,2
4499511,1,2
4499512,1,2
4499521,2,0
4499594,1,3
4499599,1,3
4499621,1,3
4499628,1,3
4499668,1,1
4499676,1,1
4499695,1,0
4499829,1,2
4499871,1,1
4500020,1,1
4500325,1,2
4500348,1,5
4500349,1,1
4500495,1,3
4500532,1,0
4500568,1,1
4500589,1,1
4500680,1,3
4500685,1,0
4500688,1,0
4500692,1,1
4500712,1,1
4500810,1,1
4500888,1,0
4500948,1,1
4501022,1,2
4501171,1,2
4501246,1,1
4501256,1,1
4501423,1,0
4501616,1,1
4501746,1,1
4501809,1,1
4501828,1,1
4502103,1,2
4502190,1,0
4502199,1,2
4502257,1,1
4502262,1,1
4690741,1,2
5059579,1,2
5059691,1,2
5059865,1,2
5059890,1,0
5059891,3,0
5059908,1,0
5060057,1,2
5060064,1,0
5060104,1,1
5060136,1,0
5060152,1,0
5060545,1,1
5060605,1,2
5060710,2,1
5060731,1,0
5060785,1,1
5060809,1,1
5060822,1,1
5060925,1,2
5060940,1,1
5060986,1,0
5061003,1,0
5061056,1,1
5061313,1,2
5061331,1,2
5061333,1,1
5061358,1,1
5061487,2,1
5061602,2,4
5061756,2,6
5061778,1,0
5061800,1,1
5061896,1,1
5062020,1,3
5062101,1,0
5062250,2,1
5062379,1,0
5062706,1,3
5062744,1,2
5062970,1,2
5063177,1,1
5063230,1,2
5063256,1,2
5063367,1,1
5063369,1,1
5063404,1,0
5063476,1,2
5063579,1,0
5063658,1,0
5063759,1,1
5063762,1,3
5063797,1,1
5063889,1,3
5063899,1,1
5063911,1,3
5063913,1,1
5063966,1,0
5063967,1,0
5064008,1,2
5064156,1,0
5064195,1,1
5064345,1,1
5064421,1,3
5064431,1,3
5064732,1,4
5064867,2,0
5064923,1,0
5064974,1,0
5065229,1,1
5065305,1,1
5065479,2,0
5065482,1,2
5065487,1,2
5065506,1,1
5065559,1,2
5065578,1,1
5065715,1,1
5065766,1,2
5065772,1,2
5065868,1,1
5065874,1,2
5065930,1,1
5065972,1,1
5066117,1,1
5066188,1,2
5066269,1,1
5066332,1,1
5066362,1,1
5066376,1,1
5066392,3,9
5066431,1,1
5066460,1,1
5066533,2,1
5066655,1,0
5066684,2,6
5066742,1,1
5066843,1,4
5066856,1,1
5066860,1,0
5066876,2,3
5066896,1,0
5066899,3,0
5066987,1,2
5067008,1,0
5067017,1,2
5067025,1,2
5067142,2,6
5067165,1,1
5067256,1,3
5067463,3,9
5067464,2,3
5067619,1,1
5067668,1,4
5067789,1,2
5067820,1,1
5067885,1,2
5067901,1,6
5067934,1,1
5067969,1,1
5068048,1,2
5068163,1,3
5068188,1,1
5068253,1,2
5068324,2,2
5068344,1,1
5068380,1,2
5068430,1,1
5068440,3,0
5068592,3,7
5068915,1,1
5068966,1,0
5068970,1,4
5068977,1,4
5069001,1,1
5069045,1,1
5069052,1,1
5069119,1,4
5069147,1,1
5069192,1,1
5069231,1,2
5069240,1,0
5069322,1,0
5069385,2,6
5069386,1,2
5069387,1,4
5069429,1,4
5069488,1,2
5069492,1,2
5069603,1,1
5069619,1,1
5069658,1,1
5069730,1,1
5069796,1,3
5069978,1,1
5070034,1,2
5070046,1,2
5070115,1,2
5070223,1,0
5070240,1,3
5070295,1,1
5070297,1,0
5070328,2,8
5070330,1,0
5070342,1,2
5070412,1,1
5070420,1,1
5070553,1,2
5070590,1,1
5070648,2,0
5070656,1,0
5070746,1,2
5070786,1,3
5070893,1,2
5070943,1,1
5070957,1,0
5071051,1,1
5071128,1,2
5071198,1,1
5071232,1,0
5071315,2,0
5071369,2,0
5071396,1,0
5071425,1,1
5071445,1,1
5071448,1,2
5071477,1,0
5071615,1,1
5071660,1,2
5071679,1,2
5071697,1,2
5071791,1,1
5071891,1,1
5071929,1,2
5072006,1,2
5072033,1,3
5072043,2,6
5072097,1,1
5072102,1,0
5072163,1,0
5072248,1,1
5072260,1,1
5072282,1,0
5072317,1,3
5072332,1,1
5072360,1,1
5072395,1,1
5072445,1,2
5072455,1,2
5072491,3,0
5072535,1,1
5072565,1,0
5072602,1,1
5072760,1,1
5072774,1,2
5072869,1,1
5072926,3,3
5072980,1,4
5072988,1,1
5072994,1,2
5073011,1,2
5073039,1,3
5073154,1,1
5073291,2,6
5073302,1,2
5073338,1,1
5073407,1,0
5073468,1,1
5073507,1,1
5073547,1,2
5073549,1,4
5073559,1,1
5073659,1,4
5073767,1,0
5073794,1,0
5073819,1,2
5073829,1,1
5073891,1,1
5073938,1,2
5074004,2,5
5074018,1,1
5074228,1,1
5074283,1,2
5074417,1,1
5074615,1,0
5074623,1,1
5074809,1,3
5074833,1,2
5074887,1,0
5074892,4,14
5074957,1,1
5075005,1,3
5075185,2,3
5075196,1,2
5075267,1,1
5075279,1,1
5075439,1,2
5075485,1,1
5075492,1,4
5075660,1,1
5075691,1,1
5075699,1,1
5075720,1,1
5075766,1,4
5075788,1,6
5075938,1,1
5075947,3,0
5075961,1,1
5075994,1,2
5076167,3,2
5076252,2,2
5076311,1,2
5076417,1,0
5076419,2,5
5076443,1,1
5076449,1,3
5076571,2,6
5076598,1,1
5076638,1,1
5076721,1,2
5076829,1,1
5076855,1,8
5076858,1,2
5076929,1,2
5076950,1,2
5076980,1,1
5077003,2,6
5077063,1,3
5077111,1,1
5077360,1,2
5077365,3,8
5077593,1,1
5077738,1,2
5077812,1,1
5077841,1,1
5077870,1,2
5077874,1,3
5078160,1,1
5078209,1,9
5078262,1,1
5078276,1,2
5078315,1,3
5078342,2,2
5078444,1,1
5078595,1,1
5078654,1,4
5078718,1,1
5078754,1,2
5078802,1,2
5078862,1,2
5078933,1,1
5078980,2,6
5078990,1,0
5079012,1,3
5079075,1,0
5079177,1,2
5079201,1,1
5079304,1,1
5079326,1,8
5079372,1,1
5079402,1,1
5079536,2,6
5079615,1,2
5079646,1,1
5079649,1,1
5079792,1,0
5079796,1,1
5080113,1,2
5080184,2,0
5080189,1,2
5080210,1,0
5080236,1,2
5080435,1,0
5080531,1,1
5080584,1,1
5080658,1,2
5080714,1,1
5080720,1,4
5080741,2,1
5080851,2,6
5080881,3,7
5080944,1,6
5081033,1,9
5081088,1,1
5081104,1,1
5081137,1,1
5081239,1,3
5081256,1,1
5081326,1,1
5081351,1,1
5081356,2,3
5081383,1,3
5081508,1,6
5081550,1,5
5081595,1,1
5081795,1,1
5081828,2,6
5081846,2,4
5081939,1,1
5081977,1,2
5081987,1,1
5081988,1,1
5081989,1,0
5082000,1,0
5082109,1,2
5082131,1,3
5082187,5,7
5082188,1,2
5082335,1,1
5082385,2,0
5082405,1,1
5082448,1,2
5082458,1,1
5082486,1,3
5082497,1,1
5082532,1,3
5082748,1,1
5082763,1,8
5082794,1,1
5082834,1,3
5082911,1,0
5082949,1,1
5082979,1,2
5082984,1,2
5082987,1,0
5083027,1,0
5083120,1,1
5083133,1,1
5083190,1,5
5083204,1,1
5083209,1,0
5083273,1,1
5083277,1,2
5083384,1,3
5083418,1,1
5083419,1,1
5083486,1,2
5083521,1,2
5083660,1,2
5083674,1,1
5083768,1,0
5083836,1,0
5083900,1,2
5083913,1,0
5084037,1,3
5084115,1,2
5084159,1,3
5084216,1,0
5084309,1,4
5084348,1,2
5084495,1,3
5084571,1,4
5084618,1,1
5084749,1,2
5084920,1,1
5084959,1,1
5084964,1,0
5084970,1,0
5085048,4,8
5085054,1,2
5085102,1,2
5085126,1,2
5085287,5,16
5085368,1,0
5085412,1,1
5085490,1,1
5085514,4,5
5085617,1,1
5085695,1,2
5085711,1,1
5085790,2,6
5085832,1,0
5085868,1,2
5086033,1,0
5086116,1,0
5086118,1,0
5086151,1,2
5086214,1,1
5086309,1,2
5086361,1,3
5086396,2,6
5086480,1,1
5086627,2,6
5086774,1,2
5086863,1,2
5086902,1,1
5087061,1,1
5087216,1,2
5087501,2,6
5087514,1,1
5087552,1,2
5087677,1,2
5087755,1,0
5087759,1,1
5087914,1,1
5087947,1,4
5088052,1,1
5088139,1,2
5088179,1,1
5088180,1,1
5088220,2,5
5088231,1,0
5088352,1,0
5088446,1,2
5088447,2,6
5088467,1,2
5088476,2,0
5088490,1,2
5088531,1,3
5088555,1,0
5088606,1,1
5088622,1,1
5089018,1,1
5089056,1,1
5089190,1,2
5089256,2,6
5089290,1,5
5089388,1,1
5089474,1,4
5089721,3,0
5089784,1,1
5089966,1,1
5089996,3,3
5090058,1,1
5090176,1,0
5090194,1,1
5090200,1,3
5090201,1,0
5090217,1,2
5090226,1,1
5090328,1,1
5090343,1,2
5090401,1,4
5090443,2,6
5090473,1,1
5090614,1,1
5090668,1,1
5090677,2,3
5090678,2,0
5090690,1,2
5090753,1,1
5090856,2,1
5090921,1,3
5090954,1,1
5091155,1,3
5091168,1,1
5091181,1,2
5091208,1,2
5091234,1,1
5091325,1,2
5091339,1,0
5091434,1,3
5091481,1,2
5091490,1,1
5091491,3,0
5091569,1,1
5091575,1,1
5091683,1,1
5091762,1,1
5091790,2,13
5091812,1,1
5091930,1,1
5092021,1,1
5092165,1,1
5092172,1,1
5092222,1,1
5092227,1,4
5092291,1,1
5092340,1,2
5092392,1,1
5092488,1,1
5092508,1,0
5092577,1,2
5092648,1,1
5092721,3,8
5092759,1,1
5092817,1,1
5092846,1,1
5092922,1,2
5092954,1,1
5092960,1,1
5093002,1,1
5093085,1,2
5093112,1,2
5093263,1,1
5093265,1,0
5093353,2,3
5093498,1,1
5093527,1,1
5093548,1,1
5093667,1,3
5093683,1,4
5093851,1,1
5093928,1,3
5094075,1,1
5094109,1,1
5094287,1,2
5094353,1,1
5094359,1,1
5094414,1,1
5094505,1,8
5094630,1,1
5094795,1,2
5094800,6,11
5094818,1,11
5094897,1,1
5094934,1,1
5094957,1,6
5095051,1,3
5095116,1,2
5095165,1,2
5095256,2,6
5095352,1,2
5095357,1,1
5095360,3,2
5095521,2,6
5095589,1,1
5095621,1,1
5095670,1,1
5095752,1,1
5095776,1,2
5095801,1,1
5095880,1,1
5096021,1,1
5096033,1,3
5096070,1,1
5096081,1,2
5096093,2,12
5096182,1,0
5096210,2,6
5096219,1,2
5096296,1,0
5096320,1,2
5096358,1,1
5096381,1,0
5096394,1,1
5096477,1,0
5096497,1,1
5096512,1,1
5096517,1,0
5096710,1,1
5096859,1,1
5096866,1,0
5096867,1,1
5096890,1,1
5096958,1,1
5097158,1,0
5097312,1,2
5097344,2,6
5097533,1,5
5097653,1,1
5097674,2,6
5097697,2,6
5097803,3,0
5097911,1,1
5097952,1,1
5097980,1,3
5097982,1,3
5097983,1,2
5098108,1,3
5098132,1,6
5098400,3,15
5098572,3,7
5098710,2,1
5098758,1,1
5098894,1,1
5098936,1,1
5098950,1,1
5098977,1,1
5099003,1,2
5099014,1,1
5099020,1,2
5099125,1,3
5099135,1,4
5099176,1,0
5099284,1,2
5099323,1,2
5099473,2,6
5099537,1,1
5099568,1,1
5099584,1,2
5099636,1,5
5099696,1,1
5099704,1,2
5099716,1,0
5099723,1,0
5099817,1,1
5099872,1,2
5099875,1,2
5099918,1,2
5100056,1,2
5100124,1,1
5100168,1,2
5100178,1,1
5100180,1,0
5100189,1,1
5100266,1,1
5100304,1,2
5100531,1,0
5100559,2,6
5100580,1,1
5100687,1,2
5100711,1,1
5100770,1,1
5100861,1,1
5100884,1,1
5101028,1,0
5101039,1,2
5101147,1,2
5101191,1,3
5101255,1,1
5101342,1,2
5101377,1,2
5101419,1,2
5101482,1,1
5101560,1,3
5101580,1,3
5101601,1,1
5101782,1,0
5101805,1,2
5101899,1,3
5101943,1,2
5101970,2,6
5102048,1,1
5102074,1,0
5102083,1,4
5102177,1,2
5102279,1,1
5102304,1,2
5102437,1,1
5102498,1,1
5102574,1,2
5102589,1,1
5102801,1,1
5102825,2,2
5102861,1,1
5102869,1,2
5102874,1,1
5102930,1,1
5102976,1,1
5103001,1,1
5103025,1,2
5103046,1,1
5103091,3,0
5103326,1,0
5103397,1,0
5103576,1,1
5103677,1,0
5103711,1,1
5103721,2,2
5103760,1,1
5103859,3,8
5103902,1,0
5103917,1,2
5103943,1,3
5104133,3,10
5104134,1,0
5104141,1,5
5104145,1,1
5104192,1,1
5104223,1,1
5104234,4,14
5104281,1,0
5104331,2,2
5104344,1,1
5104346,1,1
5104387,1,1
5104395,1,1
5104424,1,1
5104485,2,0
5104498,2,0
5104551,1,0
5104606,1,0
5104699,1,0
5104711,1,1
5105031,1,1
5105128,1,0
5105160,2,6
5105167,1,1
5105197,1,1
5105210,1,0
5105238,1,1
5105260,1,1
5105294,1,5
5105317,1,0
5105325,1,0
5105381,3,4
5105466,1,1
5105471,3,0
5105559,2,6
5105581,1,1
5105743,1,1
5105767,1,1
5105815,1,2
5105855,1,2
5105873,1,0
5105914,1,4
5105918,1,1
5105945,1,1
5106044,1,1
5106096,1,1
5106183,1,2
5106301,3,7
5106308,1,0
5106358,1,1
5106433,1,1
5106504,2,1
5106541,1,0
5106855,1,1
5106934,1,1
5106978,1,1
5107009,1,1
5107029,1,1
5107400,1,2
5107425,1,0
5107438,2,2
5107484,1,2
5107668,1,4
5107724,1,2
5107794,2,8
5107797,3,0
5107816,1,1
5107834,1,0
5107956,6,8
5107961,1,2
5108039,1,3
5108042,1,2
5108166,1,1
5108218,1,1
5108226,1,1
5108412,1,1
5108464,3,1
5108516,1,1
5108561,1,1
5108730,1,1
5108763,1,1
5108772,1,2
5109158,1,2
5109197,1,2
5109302,1,2
5109307,2,6
5109394,1,2
5109518,1,3
5109551,1,2
5109564,1,1
5109770,1,3
5109784,1,1
5109789,2,6
5109791,1,2
5109836,3,7
5109922,1,2
5109977,1,1
5110020,1,1
5110026,1,0
5110106,1,1
5110138,1,2
5110156,1,1
5110233,1,1
5110235,1,2
5110294,1,0
5110365,2,4
5110530,1,0
5110670,1,2
5110730,1,2
5110742,1,1
5110769,1,1
5110819,1,1
5110823,1,1
5110894,1,0
5110896,1,0
5111034,1,1
5111037,1,1
5111077,1,0
5111135,1,2
5111185,1,1
5111207,1,1
5111253,1,1
5111257,2,3
5111263,1,1
5111267,1,1
5111314,1,2
5111346,1,1
5111438,1,2
5111455,3,7
5111481,1,1
5111522,1,0
5111544,1,1
5111560,1,1
5111659,1,0
5111674,1,1
5111720,1,2
5111776,1,0
5111871,1,2
5111996,3,8
5111997,1,0
5112126,1,3
5112141,1,2
5112180,1,0
5112181,1,1
5112353,2,6
5112390,1,1
5112463,1,1
5112523,1,1
5112564,1,2
5112624,1,6
5112770,1,1
5112776,1,1
5112829,1,0
5112863,1,0
5112905,1,1
5112907,1,1
5112983,1,1
5113144,1,1
5113165,1,1
5113260,2,4
5113367,1,1
5113396,1,1
5113413,1,0
5113486,1,1
5113498,1,2
5113510,1,0
5113571,1,2
5113688,1,2
5113697,2,2
5113720,1,1
5113819,1,1
5113848,1,2
5113901,1,1
5114126,1,0
5114185,1,1
5114255,1,1
5114285,1,0
5114288,1,1
5114429,2,6
5114480,1,3
5114586,1,1
5114688,1,1
5114703,2,8
5115019,1,2
5115073,1,1
5115241,1,0
5115403,1,2
5115450,2,3
5115509,1,0
5115649,1,2
5115730,1,2
5115737,1,1
5115774,1,1
5115911,1,1
5115920,1,4
5115966,1,3
5116029,1,2
5116072,1,1
5116083,1,2
5116144,1,1
5116183,1,0
5116194,1,2
5116250,1,2
5116261,1,1
5116275,1,1
5116344,1,1
5116361,2,9
5116642,1,2
5116668,1,1
5116801,1,0
5116804,1,1
5116933,1,1
5116952,1,0
5116970,2,2
5116991,1,1
5117122,1,6
5117470,2,8
5117579,1,2
5117650,1,1
5117653,1,1
5117675,2,3
5117703,1,1
5117704,1,3
5118017,1,8
5118163,1,2
5118181,1,2
5118281,1,1
5118284,1,1
5118287,1,1
5118364,1,3
5118442,1,3
5118481,1,1
5118516,1,1
5118641,1,2
5118705,1,5
5118711,1,2
5118744,1,0
5118837,1,1
5118910,1,1
5118966,1,3
5119023,1,1
5119132,1,1
5119223,1,3
5119246,1,1
5119259,1,0
5119400,1,1
5119453,1,1
5119712,1,4
5119841,1,2
5119937,1,2
5120161,1,0
5120196,1,0
5120238,1,2
5120282,1,1
5120296,1,0
5120332,1,1
5120622,3,8
5120699,1,1
5120734,1,3
5120779,1,1
5120824,1,2
5120893,1,1
5120987,1,2
5121175,2,6
5121208,1,3
5121215,1,1
5121244,1,2
5121264,1,2
5121288,1,1
5121393,1,0
5121522,1,1
5121579,1,1
5121609,2,0
5121610,1,1
5121683,1,1
5121692,1,1
5121805,1,3
5121891,1,2
5121904,1,2
5121957,1,1
5122078,1,1
5122115,1,1
5122124,1,0
5122163,1,2
5122191,1,2
5122248,2,6
5122357,1,1
5122613,1,2
5122648,1,2
5122826,1,1
5122944,1,0
5122980,1,2
5123033,1,2
5123193,1,1
5123221,1,1
5123233,1,2
5123239,2,6
5123252,1,1
5123537,1,1
5123733,1,1
5123846,1,1
5123876,1,2
5123878,1,1
5123959,1,0
5124089,1,1
5124108,1,1
5124154,1,1
5124247,1,1
5124292,1,2
5124345,1,2
5124363,1,4
5124369,1,1
5124380,1,1
5124405,2,6
5124477,3,7
5124511,1,3
5124531,1,1
5124546,1,3
5124583,1,1
5124625,1,0
5124649,1,0
5124667,1,1
5124746,1,2
5124781,1,0
5124782,1,0
5124785,1,0
5124835,1,1
5124845,2,6
5124867,1,0
5125048,1,2
5125064,1,2
5125109,1,2
5125218,1,1
5125219,1,1
5125229,1,1
5125233,1,2
5125248,1,1
5125342,1,1
5125349,1,1
5125543,1,1
5125561,1,2
5125665,1,1
5125713,1,1
5125727,1,1
5125784,1,2
5125808,1,1
5125811,5,8
5125981,1,0
5126030,3,7
5126077,3,7
5126274,1,0
5126301,1,1
5126406,1,2
5126477,1,0
5126538,1,2
5126574,1,1
5126655,6,8
5126659,1,2
5126675,1,3
5126679,1,2
5126686,1,0
5126873,1,1
5126892,2,6
5127013,2,0
5127048,2,6
5127246,1,4
5127370,1,0
5127478,2,6
5127501,1,0
5127508,1,1
5127602,1,1
5127628,1,0
5127808,1,1
5128016,1,1
5128090,1,1
5128094,1,2
5128132,1,1
5128188,1,1
5128214,1,2
5128242,1,1
5128243,2,6
5128356,1,1
5128544,1,2
5128705,2,6
5128715,2,6
5128925,1,1
5128951,2,0
5129010,1,0
5129053,1,1
5129348,1,1
5129370,1,4
5129443,2,1
5129555,1,0
5129671,1,0
5129763,1,1
5129857,1,3
5129867,1,1
5129947,1,3
5129952,1,1
5130034,2,3
5130140,1,2
5130205,1,0
5130206,2,2
5130232,1,1
5130250,1,2
5130364,1,3
5130647,2,1
5130681,1,1
5130697,1,2
5130719,1,0
5130736,1,2
5130759,1,1
5130763,2,6
5130769,1,3
5130770,1,1
5130832,1,2
5130893,1,1
5130894,1,1
5130954,1,1
5131010,1,0
5131038,1,2
5131107,1,2
5131207,1,2
5131256,1,2
5131262,1,1
5131311,1,1
5131416,1,1
5131425,3,0
5131519,2,3
5131603,1,3
5131668,1,2
5131735,1,1
5131811,1,3
5131864,1,1
5131932,1,1
5131941,1,1
5132037,1,1
5132093,1,2
5132172,1,1
5132239,1,2
5132469,1,1
5132530,1,2
5132550,1,2
5132605,1,1
5132711,1,1
5132718,1,1
5132736,1,0
5132789,1,2
5132809,2,2
5132822,1,1
5132823,1,4
5132922,1,1
5132990,1,1
5133321,1,0
5133324,1,1
5133427,1,2
5133582,1,1
5133610,1,1
5133727,1,1
5133733,1,1
5133760,1,2
5133763,2,3
5133865,1,1
5133922,1,1
5133978,1,2
5133988,1,0
5134115,1,1
5134131,1,1
5134143,1,0
5134190,1,4
5134232,1,1
5134275,1,1
5134295,1,1
5134428,1,0
5134429,1,1
5134463,1,1
5134539,1,0
5134596,1,2
5134620,1,1
5134673,3,4
5134849,1,2
5134937,1,2
5135020,2,1
5135059,1,1
5135096,1,2
5135192,1,0
5135455,1,2
5135563,1,2
5135752,2,6
5135803,1,1
5135920,1,6
5135968,1,1
5136029,1,1
5136107,1,1
5136316,2,6
5136397,1,2
5136433,1,5
5136631,1,0
5136693,1,0
5136754,1,2
5136758,1,4
5136789,1,2
5136832,1,1
5137077,1,10
5137111,1,2
5137332,1,0
5137424,1,2
5137562,1,1
5137572,1,1
5137613,1,1
5137658,1,2
5137686,1,0
5137690,1,0
5137774,1,0
5137796,2,0
5137882,1,1
5137912,1,4
5138048,1,0
5138064,1,1
5138149,1,3
5138289,1,1
5138348,1,1
5138375,1,1
5138388,1,3
5138589,1,2
5138608,1,1
5138662,1,1
5138663,1,2
5138799,1,3
5138956,1,1
5138968,1,2
5138999,2,6
5139027,1,1
5139030,2,0
5139054,1,1
5139077,1,1
5139115,1,0
5139133,1,1
5139146,2,2
5139150,1,1
5139183,1,2
